Latitude,Longitude,Signal Strength (dBm),Signal Level (0-1),EARFCN,Optimal Band,Bandwidth (MHz),PCI,Download Speed (Mbps),Upload Speed (Mbps),Ping (ms)
29.680951,86.735848,-88.86093699633825,0.44,40161,Unknown,5,472,5.3502344036928955,3.1482424138974467,133.31743915768735
17.223742,72.191981,-91.30621126150541,0.41,62638,n28 (700 MHz),20,300,7.10777372625275,3.1475331517829512,85.57749507523121
12.154401,81.044025,-76.61352776668059,0.62,34186,Unknown,5,461,2.816087540637133,3.524983722038633,104.33933536328156
29.956837,88.74822,-84.80784488572874,0.5,29773,Unknown,5,343,5.860158771637953,1.4876582163338856,70.88564369407132
14.520691,92.681876,-91.153627187661,0.41,56183,Unknown,10,221,4.6387793219314135,2.336169169660808,127.0230392858106
34.565431,92.524384,-90.0549769826021,0.43,56471,Unknown,10,44,6.602480072048632,3.571960424559115,97.10780060594062
36.935873,70.801815,-60.239027769924895,0.85,20144,Unknown,10,346,2.756227519901204,1.6524040450761066,72.37234902777047
22.460041,81.161676,-61.62840042568743,0.83,18909,Unknown,5,91,3.9411200271739038,4.0579652871897345,86.33119009365629
16.184413,82.54775,-83.96776067613706,0.51,8227,Unknown,10,477,5.407968811993573,3.5231324231130516,93.91268073486927
20.115144,83.9069,-73.88574043155953,0.66,16700,Unknown,10,403,2.419843815780445,3.5838552208314365,73.32100452566027
13.962982,76.976824,-82.44605199140562,0.54,60717,Unknown,10,487,6.487216669775336,2.0658028341765773,136.42091644515423
11.886603,88.69089,-79.22780005070207,0.58,683,Unknown,10,303,4.761004544425645,2.229564977267492,130.56338239614726
35.656361,70.298497,-70.94497625970308,0.7,44319,Unknown,10,233,5.8808954252779175,2.2639378827577534,83.54209623821822
14.471979,74.716705,-93.47135701780212,0.38,60919,Unknown,10,136,4.830685487960084,1.9144427877716583,116.57771644732759
32.368027,86.35295,-79.33942457828988,0.58,35430,Unknown,5,63,6.6763093480524995,1.7365336190118672,76.11607730010282
26.674441,91.672054,-75.43771259500684,0.64,46210,Unknown,5,385,5.408996147837172,3.5731486877691148,113.38686853494785
23.641202,68.311447,-75.01912353960128,0.64,32805,Unknown,10,293,6.126368907935504,1.1127698027347037,150.0
10.54186,89.77481,-83.03435037515541,0.53,6042,Unknown,5,351,4.1663273466689255,2.0982355701580535,68.30032662947998
11.018595,82.019109,-90.98962626264856,0.41,22360,Unknown,10,429,3.8994237372997915,3.0697800121654373,104.62314419488914
9.666532,69.800203,-79.51824355945752,0.58,62953,n28 (700 MHz),40,77,5.130449963338555,2.3789732002760458,100.86915496116417
15.062267,90.347016,-91.76496442502192,0.4,36106,Unknown,10,421,4.530240843216389,1.9667303742681437,118.95281760754982
10.529806,86.092241,-63.94798910686154,0.8,66221,n28 (700 MHz),40,419,10.0,2.248882533326778,66.18039828952519
9.802716,93.706778,-80.99353649714645,0.56,28493,Unknown,10,441,6.151121441575162,3.127836672877244,112.12498403650775
36.094161,68.669497,-84.23800330899168,0.51,69546,n28 (700 MHz),40,376,4.237973072064808,2.489694201054868,147.3930710608408
22.881998,81.081002,-78.90910548407018,0.59,25449,Unknown,5,501,4.15847236935389,2.1328004006629455,150.0
15.958172,76.550082,-77.33295387263158,0.61,62923,n28 (700 MHz),50,358,7.812479531537129,1.0462857978851412,99.84213358898744
17.661798,71.744667,-105.5125811762635,0.21,24422,Unknown,10,272,6.7123205267634365,2.107822734571709,107.84799869860193
15.870659,91.482245,-83.51398907062949,0.52,39844,Unknown,10,273,4.168062020364127,3.8858967993927296,106.8774783075064
25.389615,80.605437,-88.58389678438289,0.45,55495,Unknown,5,87,3.932118237975728,3.8429756380772564,111.68612548458628
33.400783,80.857578,-70.26735294183733,0.71,64641,n28 (700 MHz),40,326,3.0005710950066886,2.8065930301075777,50.0
20.887185,89.173632,-95.04927319067883,0.36,50612,Unknown,10,498,5.023208442801061,3.402081659105705,134.03993490583358
25.402205,83.067685,-56.769379693704764,0.9,6276,Unknown,5,496,5.89593851028499,3.179856863351454,75.72057949594591
25.1777,94.948968,-84.129263323885,0.51,19959,Unknown,5,14,5.872790166749642,2.4598546224323066,140.10953738278715
13.169786,76.584857,-75.29899265565446,0.64,56249,Unknown,5,114,4.492607936978106,4.3413539260599965,52.3049983221166
34.750312,83.552792,-91.66609673222027,0.4,19377,Unknown,5,459,2.215218759764993,3.5438376895837065,72.27606322376343
33.788039,78.08219,-81.46084813601182,0.55,62785,n28 (700 MHz),50,345,3.1370729742335595,2.078342548325709,79.04692653509031
24.236713,80.404081,-82.83206636321499,0.53,56333,Unknown,5,245,6.299837689950417,2.034615451066494,88.44231968461735
23.519881,69.403654,-93.50169088532016,0.38,2497,Band 5 (850 MHz),5,218,50.0,13.894134313879343,45.160667493296785
22.575881,84.397916,-83.46112267224075,0.52,7313,Unknown,5,236,7.172727631641117,2.7352830740559226,114.87262711239794
17.931007,71.690498,-85.1885818195421,0.5,19399,Unknown,5,268,6.559769055666339,2.180457234610254,80.23213221021034
26.498407,71.003688,-84.67433149248211,0.5,58066,Unknown,10,10,2.756111236928324,2.4355320750310185,74.58399301186259
35.189636,70.330342,-82.32721699575045,0.54,54685,Unknown,5,161,1.0,2.4534328116665245,129.15024464553676
30.425735,95.276811,-85.51859568678388,0.49,45855,Unknown,10,198,2.243999816673157,2.868191633054767,68.25765268671651
22.46084,70.777699,-78.58522362390426,0.59,14013,Unknown,10,381,3.1078394654859105,2.4424609647201168,137.5235601718695
10.434597,79.151333,-79.79564171970401,0.57,28266,Unknown,10,432,4.82915604852574,3.141698667721165,94.4802776690669
13.596019,82.624347,-103.0553430195322,0.24,24444,Unknown,10,441,6.4905041688393,3.730102183073231,50.0
16.911272,81.506618,-78.36902367613901,0.59,24758,Unknown,5,9,3.5144722451782027,2.606363164882523,87.93200397437002
13.877019,79.501839,-97.80149409940975,0.32,36248,Unknown,5,451,1.0,4.4336282260426465,62.67579447798261
25.804189,86.20954,-72.22956833499518,0.68,52852,Unknown,10,114,5.469594620931034,4.4063296605411715,129.20129943494598
24.790723,91.545757,-76.23900742415731,0.63,60726,Unknown,10,93,3.6216277154822873,3.849535241057869,85.80603948911605
11.996899,84.17573,-88.60603150182017,0.45,5563,Unknown,10,292,7.032623121096178,2.885164865275901,77.46142951230289
24.333205,77.822795,-89.15255978146317,0.44,6460,Unknown,5,172,5.349740704522514,3.6232508498621696,50.0
13.174233,75.417997,-76.54665542416002,0.62,45909,Unknown,5,335,3.248044968682733,1.611904726940756,79.89706901888526
17.81728,69.894749,-72.07196421135934,0.68,45279,Unknown,10,355,6.303911844609859,3.3780992104308973,84.76750879999025
14.247454,82.766258,-90.5809348904158,0.42,770,Unknown,5,154,3.24917530233414,2.386158684512232,108.90905187697146
17.697356,95.686999,-80.02163022877559,0.57,11763,Unknown,10,258,6.790395792303285,1.8029550200362423,108.55377714089792
11.668869,75.282683,-78.98416414025085,0.59,60039,Unknown,10,289,5.643057230991954,3.1067052736001393,150.0
14.866982,86.508828,-84.56878505088633,0.51,22896,Unknown,5,457,4.3087636219036884,0.895587016288887,57.486652788017636
12.522118,90.60648,-92.78209465319898,0.39,50248,Unknown,5,266,5.374158033071328,1.9509756403200498,120.27816643061641
28.904507,95.878729,-87.88725083920025,0.46,43890,Unknown,10,63,4.853201304333466,1.5788143690492706,146.02436710153492
30.266205,94.951998,-86.7911148234596,0.47,17176,Unknown,10,471,4.983924131330687,2.118517498577212,77.76374511351239
19.019529,91.981301,-90.26408037731723,0.42,25199,Unknown,5,24,4.741411819702235,2.2063981803869206,105.30817810371805
11.555453,76.853278,-73.05122923241778,0.67,5306,Unknown,5,392,3.7749267825590755,3.1363366263318997,50.0
27.222627,80.03083,-88.35543846013253,0.45,55394,Unknown,5,303,8.317423253002708,2.2646336231939004,113.2954313072582
17.11937,83.979784,-81.47313827822957,0.55,2541,Band 5 (850 MHz),5,386,29.136563181147793,20.0,57.63300600832678
14.558557,88.357041,-82.35602164205079,0.54,45557,Unknown,10,10,4.372431996947688,3.359122501624957,100.333135773906
11.912026,82.847576,-71.28881287833971,0.7,26196,Unknown,10,281,2.7676004169184862,1.2378605702116483,124.01958643338513
18.59432,72.078233,-83.12768923134706,0.53,283,Band 1 (2100 MHz),10,498,55.33053283206446,14.270140519579622,23.765186464074453
23.228644,88.256436,-97.11614454638317,0.33,15706,Unknown,10,101,2.7505597277349367,3.374248762557196,100.99857250650597
32.020144,84.462388,-77.98694713793202,0.6,2470,Band 5 (850 MHz),10,322,30.180084233707564,10.884146042190382,55.01936886253545
22.317419,83.115066,-66.00760867907468,0.77,38329,Band 8 (900 MHz),10,122,6.053187416965872,1.153843176936967,90.85547269685745
8.276979,78.480774,-87.48898894099307,0.46,44492,Unknown,5,384,2.7640042253382027,2.7346293866800186,83.99693969141549
18.739982,89.725199,-80.78995350901435,0.56,66257,n28 (700 MHz),50,280,4.828018701184924,1.3892108163436987,105.91855873595742
8.073089,70.379244,-62.45617605964061,0.82,33794,Unknown,5,172,5.8271765808040055,0.9323204748977594,79.20129167714265
21.908648,81.883132,-81.60085877533837,0.55,17885,Unknown,5,355,5.388268066619156,2.8423468812255677,74.39916858610867
17.276693,77.480071,-81.02994376354792,0.56,57750,Unknown,10,205,2.3563405747704307,3.045940439200643,150.0
19.86482,85.853384,-98.47203635998922,0.31,21249,Unknown,5,23,5.962456999194112,1.633397794420154,121.45821970858003
24.28797,89.632438,-82.96787759134517,0.53,65501,n28 (700 MHz),50,363,6.7864575323071055,1.5588858650558892,80.45707545118664
33.311083,70.235689,-88.63827195192503,0.45,60191,Unknown,10,22,2.455640272309447,2.836074202496957,74.76166112330061
8.069999,69.470885,-77.32348695143492,0.61,19604,Unknown,10,19,4.0470998761445145,4.317377007434101,134.98189390854407
33.402716,69.854895,-70.90983861787613,0.7,26284,Unknown,5,316,1.540216729573058,1.7920683602723018,113.37363546495061
20.672135,76.651166,-85.37098969797796,0.49,52904,Unknown,10,221,5.426983663393871,3.420662145661538,50.45039307402633
14.556267,69.079209,-87.77923872015094,0.46,36080,Unknown,5,382,3.964138875358022,1.7433319112764636,93.98307843238032
16.381384,70.29864,-78.20787424791038,0.6,7910,Unknown,10,467,8.879822462305842,0.7572641782252474,110.53855655362696
8.952502,97.994713,-92.3032153397717,0.4,66053,n28 (700 MHz),40,374,7.373339153698795,1.6024294724541264,50.0
22.020995,89.57309,-89.16211977831976,0.44,20321,Unknown,5,377,3.468915311341687,2.116521567383077,106.46468489766728
11.724026,88.38463,-89.02485234859074,0.44,9806,Unknown,5,354,5.9261134648456535,1.7909453267692363,125.13036219179206
35.941117,96.842148,-73.64033789220497,0.66,32943,Unknown,5,248,6.947932717405987,2.7949824242165375,106.09562490815793
34.123147,75.844563,-76.1078967874204,0.63,10663,Unknown,5,368,7.605474408199475,1.995468695413474,147.34036462657247
19.44008,69.073729,-84.20490988033083,0.51,17396,Unknown,10,318,5.417483825368641,3.010027781644263,50.0
21.514219,97.967845,-89.1400809511926,0.44,48887,Unknown,5,224,7.4853777445417835,1.5182034619721885,62.66271702829615
26.74954,68.498153,-83.85847630576781,0.52,66968,n28 (700 MHz),50,138,5.462825665936276,2.843563507624963,105.17210698208152
26.335219,89.795849,-89.64873949173786,0.43,44285,Unknown,10,217,7.177304355511652,1.0484103329411685,91.04512821965733
33.878277,89.252801,-81.08565655005738,0.56,29832,Unknown,10,421,1.489820517139731,1.1898320667566418,74.9219979668872
31.297331,83.008234,-94.53064329208996,0.36,38687,Band 40 (2300 MHz),20,391,2.742271129988604,2.3120445764185646,51.159500644043895
8.52963,70.625501,-91.02108180885384,0.41,6041,Unknown,10,485,8.150858409260163,3.3901119443243295,83.22388260684315
17.870651,96.910804,-92.49810868357757,0.39,6957,Unknown,10,269,1.0,2.563213962756705,68.74046810365894
25.161065,96.783694,-93.27534091655679,0.38,51166,Unknown,5,450,4.651838401580523,0.6420021686288739,53.98975737321378
15.389754,96.929272,-76.15318182871565,0.63,18677,Unknown,5,153,4.567006440379774,2.262456489030425,90.30569564132597
19.441878,94.837457,-104.21543703284485,0.23,51345,Unknown,10,268,6.2923600970063625,2.792019625478397,85.83445443581698
14.58731,92.276912,-94.46710831975047,0.36,30161,Unknown,5,203,5.553037028791308,4.036802571834695,111.50030435227266
21.614726,79.522418,-86.48590727812633,0.48,9349,Unknown,5,411,7.615270949691068,2.1481975244653158,102.91908488085537
29.74044,97.335996,-97.2643776464953,0.32,18715,Unknown,10,17,4.806228142923369,1.4782730736702312,72.8215351071328
12.1037,79.315227,-55.876749538861716,0.92,22133,Unknown,10,233,7.4905669191991,0.8968997146031579,112.0538689874251
14.934581,91.691778,-89.49166692083378,0.44,17506,Unknown,5,373,3.178506544120186,2.63764164045636,70.15681344771566
9.13081,91.064201,-85.810388703707,0.49,23113,Unknown,10,103,5.382406885078271,2.136829593983273,92.99115050993788
17.448978,76.305609,-103.83341030972892,0.23,29593,Unknown,10,502,7.2045345982162114,1.3754552507283058,59.216614288568465
25.354775,71.546557,-56.27670273762284,0.91,1153,Unknown,5,5,4.119627211046766,2.743554592018625,91.44575918532314
26.862349,91.744888,-85.05517054848798,0.5,1222,Band 3 (1800 MHz),10,306,59.68845191334526,19.550918848931563,17.016737262876784
23.249858,78.233892,-91.60688439975071,0.41,46246,Unknown,5,273,1.3981913106712094,2.9025768428926595,105.96673607176795
30.141695,73.750306,-85.20433229380183,0.5,67458,n28 (700 MHz),50,134,3.2475156201151627,2.4635900971967253,150.0
31.122144,69.735482,-88.07939777097548,0.46,17611,Unknown,10,107,4.94159200301946,3.064970469003758,104.55728964937006
26.215685,75.727755,-76.2777311981828,0.62,68505,n28 (700 MHz),50,205,5.6254462935746,0.8940319626015181,150.0
33.984619,90.120179,-69.95282384460333,0.71,35708,Unknown,5,7,1.0,1.2650753585244714,117.52401413661806
17.662332,76.374768,-92.52436111245711,0.39,62749,n28 (700 MHz),50,43,4.695041365601022,3.5739751182651243,95.73087712902701
14.118809,76.846107,-97.34475437568454,0.32,46352,Unknown,5,211,6.330344233639636,3.702495821863824,113.25838687447899
16.783408,83.356655,-86.78582523832786,0.47,22382,Unknown,10,54,2.986229731755847,3.4911533729714797,91.84097796805389
35.174598,75.25182,-88.23778808144802,0.45,42275,Unknown,5,240,3.3927368511416454,2.676036632537454,90.28721336616441
21.536196,83.575916,-74.77998922234707,0.65,7498,Unknown,10,365,1.8542823416106722,3.7317251737104957,115.3569000930151
35.756334,81.22701,-78.12150756157193,0.6,20363,Unknown,5,386,4.167254965327502,2.1818042987937494,72.25905820681436
20.652668,70.488009,-101.40080131461258,0.27,33742,Unknown,10,360,5.738800714985541,3.7069586155197185,102.26683508362811
30.642075,94.190042,-65.67566616864903,0.78,23634,Unknown,10,420,7.414514933419939,0.9433525849283129,84.87804430793989
8.387517,94.955723,-81.2526119183747,0.55,64835,n28 (700 MHz),40,338,3.9746883270860147,3.1920640141061862,122.59730689524753
35.645309,76.71606,-83.33018460351424,0.52,4674,Unknown,10,493,4.616508507369323,2.334437258949919,150.0
9.00014,95.29406,-84.17359552018404,0.51,36376,Unknown,10,218,6.194151383895107,1.802666838327025,80.26336107974906
19.293327,97.509636,-88.3246407852954,0.45,12897,Unknown,5,324,4.761256131714839,3.915980266770739,86.45230349329552
25.610876,84.783716,-79.38577359292825,0.58,32907,Unknown,10,405,1.166526867948598,1.8295985160869375,144.30670382997874
29.525996,73.331317,-86.09648407738727,0.48,59780,Unknown,5,428,5.072549762757643,3.1377187559821413,50.0
34.319757,82.548002,-96.7538752815693,0.33,35682,Unknown,10,343,6.306993498371859,2.2522644388032593,141.75495587912457
12.876361,84.352941,-82.0718736821862,0.54,53613,Unknown,5,423,5.093868167879074,2.668657495171807,110.90918931923986
27.769099,68.352679,-81.79404458610051,0.55,49059,Unknown,5,168,5.798091387087684,2.6429332830289054,88.57657382977742
13.400891,95.706435,-89.34591147826012,0.44,11299,Unknown,10,409,6.969441696497384,0.683522479486941,76.51052287223078
18.164328,75.975359,-73.77257909256531,0.66,49726,Unknown,10,335,5.512829912526229,1.1662953409563477,101.88503257832758
27.84094,95.619381,-89.6827417362745,0.43,409,Band 1 (2100 MHz),15,375,45.89089519819697,12.686302175761321,33.900209560943686
8.598427,70.53864,-93.71458365528903,0.38,56801,Unknown,10,479,6.151196854904118,3.0899672997915655,96.59889015950637
12.900119,69.088191,-79.54300312484646,0.58,23668,Unknown,5,233,3.091149933557074,2.1319430493490357,133.46489436881166
14.267368,95.434668,-71.54255798854213,0.69,48660,Unknown,10,223,3.863861657423549,4.400261566721392,94.26143648044675
13.623998,82.647192,-93.9403947418743,0.37,15652,Unknown,10,65,4.00060966005802,1.6555544218954075,113.55529666334306
21.752832,85.315188,-77.68202891867182,0.6,39242,Unknown,5,392,3.4512354230588933,1.4554694661573206,92.55126683495125
8.337675,80.342058,-85.7205460207291,0.49,66213,n28 (700 MHz),50,461,9.403342141201005,4.207771036837498,105.23937102526753
31.023592,83.581054,-77.64476479764976,0.61,56666,Unknown,10,339,5.532848564013682,1.959981922867525,118.48236615757816
22.261799,95.235313,-87.68489859688397,0.46,20057,Unknown,10,165,4.9554756207697075,2.800924437007546,122.97507141244122
18.512052,82.719647,-90.71715045321753,0.42,60226,Unknown,5,132,6.8114441437358595,2.935593213970855,50.0
26.991014,89.793015,-92.9297222272561,0.39,9396,Unknown,10,433,6.8739032002451985,3.6429964048192796,124.11626357521337
18.992113,85.70553,-89.84613653607548,0.43,8226,Unknown,10,215,5.902746042208671,2.6498263619890867,50.0
25.574513,70.149162,-97.20889952060422,0.33,53841,Unknown,10,380,2.4729059146493877,1.7883705228980218,65.36422457012011
14.996036,91.921524,-87.72209297187918,0.46,69910,n28 (700 MHz),40,340,5.32410306956111,0.8110169005597689,103.3761646220671
15.602565,94.326416,-80.26280850819066,0.57,62246,n28 (700 MHz),20,40,5.07985885225926,3.0454945170522763,150.0
31.044805,87.343429,-91.20627339268724,0.41,14675,Unknown,10,204,3.5592887193033134,2.0436656154836603,96.11594136949687
11.349531,78.724509,-90.44857496867681,0.42,4037,Unknown,5,290,6.341434416959258,2.861344474766594,99.3103442483322
33.732613,94.703843,-85.72237960920216,0.49,33026,Unknown,5,371,2.8330722739801444,0.6376291758145638,126.634384353884
19.247886,94.723775,-70.28191040898749,0.71,19501,Unknown,10,13,5.999904119311564,1.2450371441093884,98.58384068595683
9.289645,74.943349,-93.52055463234106,0.38,14446,Unknown,5,87,4.264574345973259,0.5,63.362502649802224
26.107111,96.137954,-64.56727198405113,0.79,16767,Unknown,5,282,1.8484695885058549,2.024108599578123,104.6427308003322
17.106065,94.587354,-100.90000722556167,0.27,16589,Unknown,5,126,6.438229183263957,3.6392433999971656,84.80778523468187
23.685607,75.162681,-87.94269125562732,0.46,4023,Unknown,5,212,1.2765739973472403,3.0796168931503853,78.56597040241493
25.899366,83.935791,-85.3182646143869,0.5,29224,Unknown,10,259,5.167514524307959,1.082196639445818,124.1316034705753
14.593685,75.517576,-94.01751525412024,0.37,22224,Unknown,5,71,7.3020602826710785,2.940269306002416,74.31593051155556
11.716359,92.067998,-83.86034495402079,0.52,21964,Unknown,10,390,6.612066885259678,1.8080004615575636,83.56989095354096
21.889937,71.922407,-82.07359120600219,0.54,65016,n28 (700 MHz),50,0,5.772366689518619,3.2318524907378063,109.69453456441721
13.197588,93.86613,-83.54405783044011,0.52,12598,Unknown,10,93,4.2171773344643775,0.5,120.32683328302875
13.064788,75.960651,-101.79578146889271,0.26,44604,Unknown,10,167,5.309598765283499,1.3592480355549463,99.61771077129703
36.85464,92.694062,-69.4236659092064,0.72,33977,Unknown,5,448,3.0883226296646358,2.780607617343501,111.93864370992466
23.718579,68.076884,-84.50952284316378,0.51,14069,Unknown,10,339,1.9253750112977719,2.2454432071302683,111.2563185533353
18.685053,70.492024,-77.62691702942519,0.61,46174,Unknown,10,155,5.969677210538488,2.8508471111057916,128.18283072893465
34.262919,88.71884,-78.18446102636061,0.6,30610,Unknown,5,423,7.086483050823253,3.2861152043053155,102.25872212360723
8.785549,88.409197,-78.28492926942297,0.6,1699,Band 3 (1800 MHz),20,178,52.9596256653048,23.162867016772346,14.657232842713142
23.063212,81.154175,-87.24294123862805,0.47,57768,Unknown,5,178,4.090340570398421,2.790718552752237,150.0
22.882104,97.762483,-89.01027845868495,0.44,57642,Unknown,5,430,3.412533986280363,3.7862560817707656,79.76061976392968
31.346473,79.578227,-91.8983816024201,0.4,10727,Unknown,10,481,5.642297440598553,3.77728706936207,84.9257833541073
27.297274,86.945558,-80.86563036539218,0.56,688,Unknown,5,62,5.58611765545006,2.398289695438052,50.0
20.878299,81.534624,-74.8542386508748,0.64,46873,Unknown,5,244,2.1248480610257166,2.286165385227833,150.0
13.762606,84.866351,-83.78851304842989,0.52,36581,Unknown,5,104,6.919661163591185,3.143305459590274,99.57560490771417
31.683928,74.335833,-84.6822713527301,0.5,14389,Unknown,5,77,7.988880692862747,2.312347059735964,150.0
18.775161,91.892601,-84.35713618648155,0.51,34627,Unknown,5,335,1.3896213925474696,2.6989593372289815,92.27808902216995
25.918706,76.681032,-95.58626185589748,0.35,42607,Unknown,10,161,3.9614386558302543,2.3980420828333417,108.50971902609695
11.787766,71.430297,-86.46023379700488,0.48,30246,Unknown,5,0,7.436664215948866,4.1665310298145535,124.35169271213525
31.883064,92.557361,-83.67150731909803,0.52,64336,n28 (700 MHz),50,384,3.476759946072013,2.2989059472136213,51.76332627152402
20.954967,88.368122,-85.28335205477944,0.5,67346,n28 (700 MHz),20,345,7.385805794475557,2.473243664011058,150.0
10.059634,83.899416,-85.20466724909825,0.5,13636,Unknown,5,412,4.871502527627827,1.8873150177874187,150.0
25.278252,97.059719,-86.60045849025855,0.48,334,Band 1 (2100 MHz),20,146,24.08023519994793,13.283409484519664,32.62678145436588
14.770779,84.913213,-75.73641881713249,0.63,31751,Unknown,10,267,4.011137944256337,1.612685634560856,126.7529283974386
28.733778,81.163093,-99.33506888980068,0.3,51167,Unknown,10,468,7.045851006705389,3.4038425628127866,115.79729315392657
26.746415,73.759753,-83.73125259203294,0.52,50728,Unknown,10,450,1.3394875791746692,4.117780630496339,88.05214697353779
36.945117,94.130014,-88.000095210723,0.46,59404,Unknown,10,58,6.386009790276461,2.4680901318728803,71.16908175712088
30.860017,76.548435,-76.7609771664225,0.62,56575,Unknown,10,366,6.477744759251446,3.4930078839540757,91.4777072773559
35.660871,85.806221,-83.20057383644838,0.53,3723,Unknown,10,456,5.3482190594397325,1.608789749705495,75.2378519941199
12.817733,83.823621,-73.24437450786851,0.67,22923,Unknown,10,347,7.362282955742579,3.2110265465820134,127.40176070911126
15.748858,93.42231,-88.91322077520283,0.44,36389,Unknown,5,489,3.1364864363899416,1.3841794327791854,94.37401782171278
35.277001,68.293488,-90.3245273197702,0.42,68463,n28 (700 MHz),20,428,2.8456861359716696,1.452564483396372,138.52044620723947
35.275705,68.803619,-85.14440372826725,0.5,61213,Unknown,10,156,6.363180389806496,2.1418050003569857,137.69561305951638
19.673692,96.631921,-92.66591273445088,0.39,49515,Unknown,10,287,4.49111441693641,1.2663470612325076,85.59546230194952
31.599798,82.660205,-96.60037369862519,0.33,22226,Unknown,10,491,5.453496193865698,2.1417312920491813,50.0
31.817742,88.450922,-85.06966165175947,0.5,30801,Unknown,10,40,2.0098085277583593,2.0514055691307425,118.39295173479923
28.535359,68.272388,-82.84368963944843,0.53,53240,Unknown,5,258,3.396317069946811,2.8081510087009636,112.43862047406091
21.647064,72.78737,-90.23707444990536,0.43,58137,Unknown,10,46,7.282160658227563,2.296514132476247,84.30362401079935
31.848721,80.180856,-92.843465485184,0.39,31785,Unknown,5,296,5.48447485695757,1.863035487694987,125.51459032278365
9.378079,84.928283,-96.4808917317991,0.34,24940,Unknown,5,118,6.681475675055243,4.02914094968599,75.14323956332255
12.06035,88.351148,-83.11937822577151,0.53,57791,Unknown,10,191,4.261270254538456,1.5523847209140782,116.71051918952233
16.233996,86.150561,-92.01466600982984,0.4,31417,Unknown,5,416,8.409384927006329,1.8095476913573756,89.38303911294166
12.77018,96.894032,-92.27737770344304,0.4,49258,Unknown,10,101,6.520453499579066,2.9199391267139383,137.37129402677124
36.836592,70.07793,-92.40545127991005,0.39,55111,Unknown,10,333,3.7413419544692723,3.3222903847124097,140.20404013188977
20.287672,77.084887,-73.54494607090044,0.66,18826,Unknown,5,290,3.295974014679982,2.073603106788412,139.34819004700452
29.966018,81.383968,-87.72907169821994,0.46,4309,Unknown,10,479,2.103442953907735,0.5,114.47310723828566
23.278448,90.029055,-86.22339984128556,0.48,60143,Unknown,5,267,5.147111914177485,2.807505815161613,136.81036591594116
23.719952,77.868842,-80.97307513958299,0.56,60581,Unknown,10,293,4.9418782076656,1.1319532484245396,138.97008290240066
8.105263,79.886514,-81.2462816105277,0.55,15358,Unknown,10,306,4.599547235663446,3.4792767933792317,75.51938238489291
24.573922,74.649936,-72.6681399356711,0.68,68679,n28 (700 MHz),20,71,6.380247869413916,2.8595683002534296,115.03998173243095
14.34179,68.071703,-111.2733643971659,0.12,24255,Unknown,5,236,4.526160871647874,4.090988426026665,105.53864259672038
18.459772,71.217351,-102.07861107846503,0.26,1591,Band 3 (1800 MHz),10,221,50.59479540095337,11.46788357078562,48.539663982967
11.475824,71.604241,-76.42602699917691,0.62,16549,Unknown,10,454,5.6320973673450485,1.7923763984232348,98.90576264376091
25.08504,72.113073,-70.11901026110168,0.71,68285,n28 (700 MHz),50,42,5.603113574408062,1.9800407252724264,139.93837492472176
10.422881,68.575236,-70.33655207580645,0.71,46838,Unknown,10,77,3.226724126113976,2.970102867345665,116.97812388258983
17.044749,81.709357,-92.99242469823284,0.39,2966,Unknown,5,435,7.218312424268584,0.692912962350861,102.57165059893279
19.16033,74.564894,-86.59190659754941,0.48,54149,Unknown,10,326,1.9857962623166556,3.255073731796885,86.38703949147386
17.838432,96.872402,-89.18270736201643,0.44,65528,n28 (700 MHz),50,19,1.658845409719261,2.388399692670502,122.33537492207509
27.767474,97.773753,-94.33716790585116,0.37,50250,Unknown,10,477,4.564432277403453,2.700067707663169,134.35627751134825
15.110605,70.587385,-95.58239560579392,0.35,21275,Unknown,10,289,6.21841520955455,1.6518785779689644,147.93636658671386
24.331085,84.315731,-79.28640292834973,0.58,58547,Unknown,10,296,5.831178285431749,2.4220577533586063,102.04507632097115
22.716787,95.097082,-86.50823790828201,0.48,10719,Unknown,10,242,6.11785073327825,4.245332531729809,102.20322289790172
22.885396,91.105906,-66.34939313847477,0.77,6565,Unknown,5,368,5.630933892927973,2.658631264130306,69.52942907730687
22.573516,91.952003,-80.92644191014267,0.56,69498,n28 (700 MHz),50,353,3.414027277028952,2.8989027103753724,95.64595510070895
35.910824,93.253647,-74.12964048944907,0.66,13992,Unknown,5,347,6.928161806467163,2.474549888271169,51.51083296020113
17.561733,80.806753,-69.84256137385373,0.72,62616,n28 (700 MHz),20,86,6.33000403511937,1.267479749808775,118.72170195747061
26.782349,71.002427,-77.52093559276568,0.61,66322,n28 (700 MHz),40,174,7.342684823017043,1.3465407294904579,50.0
17.257462,94.985766,-96.08403233194115,0.34,1816,Band 3 (1800 MHz),15,106,59.32528450337777,25.008784414081575,17.93555760385899
31.400474,69.341979,-100.26250141366607,0.28,12626,Unknown,5,269,2.544198541231775,2.164697739042569,99.99988091536312
26.113327,87.717339,-79.83511443848703,0.57,25533,Unknown,10,320,8.641588112924882,3.0462777797345457,150.0
28.111188,77.342294,-89.20791892551797,0.44,27961,Unknown,5,489,7.8405880455922325,1.4531215432386753,148.9413257302204
24.568101,97.736459,-82.14596105185285,0.54,28874,Unknown,5,501,5.041562081797275,4.3300347287013725,104.62839791294607
18.355934,79.011587,-84.02746052309034,0.51,15508,Unknown,10,20,3.4154387557921373,2.172020375251166,115.74192682495804
